"Ref","Latitude","Longitude","CH4_mgm2day.mean","Water_Temp_C","Temp.annual","CH4_mgm2day.EbuAdj","CH4_mgm2day.EbuAdj.LCI","CH4_mgm2day.EbuAdj.UCI","Water_Temp_K","Boltzmann_15C","CH4_mgm2day.EbuAdj.15C","Loc"
"Ollivier",-38.0064579861434,143.594882871628,2.23448903242101,23.3,13.5178575515747,6.31036299230237,7.76644088028419,5.23754274541672,296.45,1.12754822293276,3.89154465367793,"Temperate (Australia; N = 165)"
"Ollivier",-37.9360134996177,143.577863648541,1.48965935494734,21.2,14.0920000076294,4.35842003877315,5.37379231664153,3.60848173879154,294.35,0.848273962137604,3.02965640086121,"Temperate (Australia; N = 165)"
"Ollivier",-37.9347424744873,143.584751002506,18.6207419368418,24.5,14.077428817749,54.4309034837336,67.1075113307673,45.0685273027018,297.65,1.28536421710627,31.3711386576188,"Temperate (Australia; N = 165)"
"Ollivier",-37.9296378079088,143.593368078989,119.172748395787,24.5,14.077428817749,348.357782295895,429.488072516911,288.438574737291,297.65,1.28536421710627,200.77528740876,"Temperate (Australia; N = 165)"
"Ollivier",-37.9407254572314,143.559091671679,71.5036490374725,26.9,13.9837999343872,207.803268901016,256.104708868675,172.1400505399,300.05,1.59720925275192,104.779497952318,"Temperate (Australia; N = 165)"
"Ollivier",-37.9372857980439,143.572347852502,102.786495491367,26.4,14.2165031433105,303.073817305231,373.884863162681,250.75865638614,299.55,1.5326536173127,157.105588675835,"Temperate (Australia; N = 165)"
"Ollivier",-37.9384835557756,143.646526620301,631.615566497674,27.3,13.8459033966064,1820.00697388549,2241.95514971519,1508.61949279465,300.45,1.64869905963045,897.656896100648,"Temperate (Australia; N = 165)"
"Ollivier",-37.8047003553242,143.898899967762,15.6414232269471,18.8,13.8527946472168,45.0901000992807,55.5449947195078,37.3744294991499,291.95,0.524183811230252,36.0152263894538,"Temperate (Australia; N = 165)"
"Ollivier",-37.8040874735551,143.892550009285,2.97931870989469,19.3,13.8527946472168,8.58859049510108,10.579998994192,7.11893895221902,292.45,0.592141251191201,6.66306736798738,"Temperate (Australia; N = 165)"
"Ollivier",-37.8000208782866,143.894921574281,107.255473556209,19.3,13.9264278411865,310.599374301387,382.713921740804,257.364291211914,292.45,0.592141251191201,240.964399991516,"Temperate (Australia; N = 165)"
"Ollivier",-37.8005537174476,143.889818201905,5.2138077423157,19.7,13.7309017181396,14.9176028013868,18.3695727443448,12.3714027992303,292.85,0.646340123232441,11.3073371654339,"Temperate (Australia; N = 165)"
"Ollivier",-37.7992090404651,143.887636776148,54.372566455578,21.6,13.7309017181396,155.56928635732,191.568401476739,129.016057763402,294.75,0.901775867457026,105.688300211301,"Temperate (Australia; N = 165)"
"Ollivier",-37.805961348742,143.884305031664,11.9172748395787,20.2,13.8639993667603,34.3781335484968,42.3508582763036,28.4940337017376,293.35,0.713880860101639,25.314452543491,"Temperate (Australia; N = 165)"
"Ollivier",-37.8069875145161,143.887155035623,26.8138683890522,21.9,13.8639993667603,77.3508004841178,95.2894311216832,64.1115758289097,295.05,0.941807097326802,51.6552728906409,"Temperate (Australia; N = 165)"
"Ollivier",-37.8122962698519,143.889610370571,0.595863741978937,22.8,14.0034561157227,1.73380582231681,2.13696878330597,1.43611287716355,295.95,1.0614138383721,1.09997128864433,"Temperate (Australia; N = 165)"
