"Date","NAME","FinYear","RelSurfaceArea"
2011-08-01,"Victoria","2012",0.461980507929657
2011-08-01,"Western Australia","2012",0.362995162188795
2011-08-01,NA,"2012",0.467794908363038
2011-09-01,"Australian Capital Territory","2012",0.453000634478134
2011-09-01,"New South Wales","2012",0.459947431407089
2011-09-01,"Northern Territory","2012",0.0613950918602999
2011-09-01,"Other Territories","2012",0.456052090243874
2011-09-01,"Queensland","2012",0.381472225862106
2011-09-01,"South Australia","2012",0.420982224339168
2011-09-01,"Tasmania","2012",0.483733260801819
2011-09-01,"Victoria","2012",0.489200708302146
2011-09-01,"Western Australia","2012",0.348235276363697
2011-09-01,NA,"2012",0.444622832779421
2011-10-01,"Australian Capital Territory","2012",0.427981228693686
2011-10-01,"New South Wales","2012",0.40958591648673
2011-10-01,"Northern Territory","2012",0.061747838519592
2011-10-01,"Other Territories","2012",0.456459189748959
2011-10-01,"Queensland","2012",0.405289275173575
2011-10-01,"South Australia","2012",0.42509600175481
2011-10-01,"Tasmania","2012",0.495499486477388
2011-10-01,"Victoria","2012",0.469158983494073
2011-10-01,"Western Australia","2012",0.350665395386956
2011-10-01,NA,"2012",0.441362316933717
2011-11-01,"Australian Capital Territory","2012",0.48625143919374
2011-11-01,"New South Wales","2012",0.415892441941962
2011-11-01,"Northern Territory","2012",0.124065876863963
2011-11-01,"Other Territories","2012",0.502341395979792
2011-11-01,"Queensland","2012",0.344538380801774
2011-11-01,"South Australia","2012",0.378407320857667
2011-11-01,"Tasmania","2012",0.478220241827377
2011-11-01,"Victoria","2012",0.46196928929534
2011-11-01,"Western Australia","2012",0.399691575412502
2011-11-01,NA,"2012",0.442931157932107
2011-12-01,"Australian Capital Territory","2012",0.439786992660232
2011-12-01,"New South Wales","2012",0.446295400897826
2011-12-01,"Northern Territory","2012",0.0313531902364386
2011-12-01,"Other Territories","2012",0.536811185657117
2011-12-01,"Queensland","2012",0.364453118267305
2011-12-01,"South Australia","2012",0.370172559183746
2011-12-01,"Tasmania","2012",0.462622270778698
2011-12-01,"Victoria","2012",0.458207633320504
2011-12-01,"Western Australia","2012",0.37562172338777
2011-12-01,NA,"2012",0.407890513832495
2012-01-01,"Australian Capital Territory","2012",0.492938124600099
2012-01-01,"New South Wales","2012",0.446713075690236
2012-01-01,"Northern Territory","2012",0.0517245992805316
2012-01-01,"Other Territories","2012",0.520352047753542
2012-01-01,"Queensland","2012",0.42549708373502
2012-01-01,"South Australia","2012",0.340016576257157
2012-01-01,"Tasmania","2012",0.448420592334268
2012-01-01,"Victoria","2012",0.418615672164437
2012-01-01,"Western Australia","2012",0.382326829287814
2012-01-01,NA,"2012",0.422033971711769
2012-02-01,"Australian Capital Territory","2012",0.409506493494575
2012-02-01,"New South Wales","2012",0.454945235489408
2012-02-01,"Northern Territory","2012",0.109525146365691
2012-02-01,"Other Territories","2012",0.51924735031393
2012-02-01,"Queensland","2012",0.45857993263165
2012-02-01,"South Australia","2012",0.294051152843214
2012-02-01,"Tasmania","2012",0.428218700486322
2012-02-01,"Victoria","2012",0.404898773698144
2012-02-01,"Western Australia","2012",0.35871208137727
2012-02-01,NA,"2012",0.408370760432513
2012-03-01,"Australian Capital Territory","2012",0.418131390628639
2012-03-01,"New South Wales","2012",0.454004918948094
2012-03-01,"Northern Territory","2012",0.128144577291888
2012-03-01,"Other Territories","2012",0.476078025559685
2012-03-01,"Queensland","2012",0.480373918618713
2012-03-01,"South Australia","2012",0.280796283220096
2012-03-01,"Tasmania","2012",0.43617036241383
2012-03-01,"Victoria","2012",0.398235585537992
2012-03-01,"Western Australia","2012",0.325955462928892
2012-03-01,NA,"2012",0.393223000343967
2012-04-01,"Australian Capital Territory","2012",0.367401454906485
2012-04-01,"New South Wales","2012",0.431608002123463
2012-04-01,"Northern Territory","2012",0.13223456601132
2012-04-01,"Other Territories","2012",0.537720102564686
2012-04-01,"Queensland","2012",0.447832739071724
2012-04-01,"South Australia","2012",0.25704736131495
2012-04-01,"Tasmania","2012",0.418449072771151
2012-04-01,"Victoria","2012",0.390581515240352
2012-04-01,"Western Australia","2012",0.286430779914762
2012-04-01,NA,"2012",0.385519046207103
2012-05-01,"Australian Capital Territory","2012",0.482216364569223
2012-05-01,"New South Wales","2012",0.441740168933288
2012-05-01,"Northern Territory","2012",0.140745805004648
2012-05-01,"Other Territories","2012",0.486287300270905
2012-05-01,"Queensland","2012",0.438044668669814
2012-05-01,"South Australia","2012",0.282104228789313
2012-05-01,"Tasmania","2012",0.444833380927491
2012-05-01,"Victoria","2012",0.411394669716801
2012-05-01,"Western Australia","2012",0.296340518964174
2012-05-01,NA,"2012",0.417890505874429
2012-06-01,"Australian Capital Territory","2012",0.36626839292876
2012-06-01,"New South Wales","2012",0.416654342184694
2012-06-01,"Northern Territory","2012",0.196190738808701
2012-06-01,"Other Territories","2012",0.506885912769948
2012-06-01,"Queensland","2012",0.415130366197405
2012-06-01,"South Australia","2012",0.326059777141466
2012-06-01,"Tasmania","2012",0.454648937909806
2012-06-01,"Victoria","2012",0.417469320909189
2012-06-01,"Western Australia","2012",0.286518300560488
2012-06-01,NA,"2012",0.430919009125111
2012-07-01,"Australian Capital Territory","2013",0.494776182405534
2012-07-01,"New South Wales","2013",0.451241406868968
2012-07-01,"Northern Territory","2013",0.1680741611292
2012-07-01,"Other Territories","2013",0.50317010488747
2012-07-01,"Queensland","2013",0.445587037836431
2012-07-01,"South Australia","2013",0.364428693008985
2012-07-01,"Tasmania","2013",0.475043385627702
2012-07-01,"Victoria","2013",0.454227397332396
2012-07-01,"Western Australia","2013",0.312858841120028
2012-07-01,NA,"2013",0.428088078691936
2012-08-01,"Australian Capital Territory","2013",0.514952360972938
2012-08-01,"New South Wales","2013",0.444552545902284
2012-08-01,"Northern Territory","2013",0.125143792499942
2012-08-01,"Other Territories","2013",0.519451313049969
2012-08-01,"Queensland","2013",0.415639354056932
2012-08-01,"South Australia","2013",0.403088387752803
2012-08-01,"Tasmania","2013",0.447573224668471
2012-08-01,"Victoria","2013",0.462125436291766
2012-08-01,"Western Australia","2013",0.318181954538202
2012-08-01,NA,"2013",0.429986404547481
2012-09-01,"Australian Capital Territory","2013",0.526544494849425
2012-09-01,"New South Wales","2013",0.452928305597918
2012-09-01,"Northern Territory","2013",0.0643452079937841
2012-09-01,"Other Territories","2013",0.453477842126825
2012-09-01,"Queensland","2013",0.379056632849307
2012-09-01,"South Australia","2013",0.388579781650136
2012-09-01,"Tasmania","2013",0.473464920151047
2012-09-01,"Victoria","2013",0.465463936035398
2012-09-01,"Western Australia","2013",0.381676159826307
2012-09-01,NA,"2013",0.453575956704927
2012-10-01,"Australian Capital Territory","2013",0.538913401104429
2012-10-01,"New South Wales","2013",0.436684976586364
2012-10-01,"Northern Territory","2013",0.10677394071885
2012-10-01,"Other Territories","2013",0.529999139562442
2012-10-01,"Queensland","2013",0.377727885332212
2012-10-01,"South Australia","2013",0.388233519640346
2012-10-01,"Tasmania","2013",0.503108923620606
2012-10-01,"Victoria","2013",0.481581580096673
2012-10-01,"Western Australia","2013",0.297890558697274
2012-10-01,NA,"2013",0.44422811061672
2012-11-01,"Australian Capital Territory","2013",0.46315563549996
2012-11-01,"New South Wales","2013",0.351160039745987
2012-11-01,"Northern Territory","2013",0.110786322434167
2012-11-01,"Other Territories","2013",0.504366017511465
2012-11-01,"Queensland","2013",0.333663003286654
2012-11-01,"South Australia","2013",0.320248662321833
2012-11-01,"Tasmania","2013",0.453601841062771
2012-11-01,"Victoria","2013",0.418472512074267
2012-11-01,"Western Australia","2013",0.304226972666475
2012-11-01,NA,"2013",0.414552249280363
2012-12-01,"Australian Capital Territory","2013",0.492855198538641
2012-12-01,"New South Wales","2013",0.370329463782332
2012-12-01,"Northern Territory","2013",0.117978981076616
2012-12-01,"Other Territories","2013",0.504805315866908
2012-12-01,"Queensland","2013",0.345209528363996
2012-12-01,"South Australia","2013",0.28405523606125
2012-12-01,"Tasmania","2013",0.445059253098807
2012-12-01,"Victoria","2013",0.401391674557932
2012-12-01,"Western Australia","2013",0.291224300907146
2012-12-01,NA,"2013",0.38961068673187
2013-01-01,"Australian Capital Territory","2013",0.426837824262069
2013-01-01,"New South Wales","2013",0.310356309951905
2013-01-01,"Northern Territory","2013",0.123867302536001
2013-01-01,"Other Territories","2013",0.544509312958526
2013-01-01,"Queensland","2013",0.351086035614721
2013-01-01,"South Australia","2013",0.250964105000477
2013-01-01,"Tasmania","2013",0.405909130198458
2013-01-01,"Victoria","2013",0.347651850229639
2013-01-01,"Western Australia","2013",0.300823361793566
2013-01-01,NA,"2013",0.368202324712362
2013-02-01,"Australian Capital Territory","2013",0.408451999403236
2013-02-01,"New South Wales","2013",0.31853952854302
2013-02-01,"Northern Territory","2013",0.233545106443904
2013-02-01,"Other Territories","2013",0.467777459351392
2013-02-01,"Queensland","2013",0.397900573127492
2013-02-01,"South Australia","2013",0.215930260892876
2013-02-01,"Tasmania","2013",0.394495978406274
2013-02-01,"Victoria","2013",0.288984958612835
2013-02-01,"Western Australia","2013",0.243674552066402
2013-02-01,NA,"2013",0.332982993430835
2013-03-01,"Australian Capital Territory","2013",0.338224602178516
2013-03-01,"New South Wales","2013",0.296872784777085
2013-03-01,"Northern Territory","2013",0.183481400804113
2013-03-01,"Other Territories","2013",0.567308113971933
2013-03-01,"Queensland","2013",0.406788515982616
2013-03-01,"South Australia","2013",0.204446874714882
2013-03-01,"Tasmania","2013",0.393318071352726
2013-03-01,"Victoria","2013",0.277165661560712
2013-03-01,"Western Australia","2013",0.216481644566991
2013-03-01,NA,"2013",0.333357776438898
2013-04-01,"Australian Capital Territory","2013",0.375674231869466
2013-04-01,"New South Wales","2013",0.275504898320737
2013-04-01,"Northern Territory","2013",0.221219719754434
2013-04-01,"Other Territories","2013",0.472911044753189
2013-04-01,"Queensland","2013",0.385858204837469
2013-04-01,"South Australia","2013",0.170629196891718
2013-04-01,"Tasmania","2013",0.392941035610039
2013-04-01,"Victoria","2013",0.261378187078252
2013-04-01,"Western Australia","2013",0.27408861887336
2013-04-01,NA,"2013",0.339498893072885
2013-05-01,"Australian Capital Territory","2013",0.457493662453318
2013-05-01,"New South Wales","2013",0.290767536059535
2013-05-01,"Northern Territory","2013",0.231132466540149
2013-05-01,"Other Territories","2013",0.586514241487426
2013-05-01,"Queensland","2013",0.379059385535964
2013-05-01,"South Australia","2013",0.204255074481888
2013-05-01,"Tasmania","2013",0.37576678424478
2013-05-01,"Victoria","2013",0.235031580582623
2013-05-01,"Western Australia","2013",0.258330507182918
2013-05-01,NA,"2013",0.327965844762053
2013-06-01,"Australian Capital Territory","2013",0.414763507129436
2013-06-01,"New South Wales","2013",0.298450495653465
2013-06-01,"Northern Territory","2013",0.290154975331117
2013-06-01,"Other Territories","2013",0.557628314620887
2013-06-01,"Queensland","2013",0.37889561630698
2013-06-01,"South Australia","2013",0.247441959035225
2013-06-01,"Tasmania","2013",0.366975167676848
2013-06-01,"Victoria","2013",0.267015792792156
2013-06-01,"Western Australia","2013",0.275213604020788
2013-06-01,NA,"2013",0.344695371308697
2013-07-01,"Australian Capital Territory","2014",0.430937973546895
2013-07-01,"New South Wales","2014",0.339549579250416
2013-07-01,"Northern Territory","2014",0.213130745865635
2013-07-01,"Other Territories","2014",0.536445860393551
2013-07-01,"Queensland","2014",0.401223789756416
2013-07-01,"South Australia","2014",0.345117739261352
2013-07-01,"Tasmania","2014",0.429922148573229
2013-07-01,"Victoria","2014",0.354797216327546
2013-07-01,"Western Australia","2014",0.268095930912607
2013-07-01,NA,"2014",0.387197423767563
2013-08-01,"Australian Capital Territory","2014",0.438427615220683
2013-08-01,"New South Wales","2014",0.352972691615813
2013-08-01,"Northern Territory","2014",0.143505825479122
2013-08-01,"Other Territories","2014",0.49784687831684
2013-08-01,"Queensland","2014",0.381931901792577
2013-08-01,"South Australia","2014",0.37473728475346
2013-08-01,"Tasmania","2014",0.415309145129206
2013-08-01,"Victoria","2014",0.338150628589488
2013-08-01,"Western Australia","2014",0.393533688379781
2013-08-01,NA,"2014",0.427192399114768
2013-09-01,"Australian Capital Territory","2014",0.506437524906012
2013-09-01,"New South Wales","2014",0.370808881233254
2013-09-01,"Northern Territory","2014",0.0932010899149993
2013-09-01,"Other Territories","2014",0.521983639952498
2013-09-01,"Queensland","2014",0.329546197660275
2013-09-01,"South Australia","2014",0.425256322327411
2013-09-01,"Tasmania","2014",0.479775214677492
2013-09-01,"Victoria","2014",0.422313185977376
2013-09-01,"Western Australia","2014",0.383720986773364
2013-09-01,NA,"2014",0.442159516120256
2013-10-01,"Australian Capital Territory","2014",0.472387852550515
2013-10-01,"New South Wales","2014",0.355615929361555
2013-10-01,"Northern Territory","2014",0.159269658962675
2013-10-01,"Other Territories","2014",0.518665382488025
2013-10-01,"Queensland","2014",0.316587247830477
2013-10-01,"South Australia","2014",0.403429978176902
2013-10-01,"Tasmania","2014",0.50138285837456
2013-10-01,"Victoria","2014",0.460686687647341
2013-10-01,"Western Australia","2014",0.412148667051657
2013-10-01,NA,"2014",0.46394582996293
2013-11-01,"Australian Capital Territory","2014",0.442114025236348
2013-11-01,"New South Wales","2014",0.297437867209122
2013-11-01,"Northern Territory","2014",0.0612593543050278
2013-11-01,"Other Territories","2014",0.591102625970403
2013-11-01,"Queensland","2014",0.311926256344305
2013-11-01,"South Australia","2014",0.344213685320534
2013-11-01,"Tasmania","2014",0.514503660361305
2013-11-01,"Victoria","2014",0.381260812480851
2013-11-01,"Western Australia","2014",0.322075230224138
2013-11-01,NA,"2014",0.45424545314224
2013-12-01,"Australian Capital Territory","2014",0.491734581061701
2013-12-01,"New South Wales","2014",0.312876762291524
2013-12-01,"Northern Territory","2014",0.0444851108287545
2013-12-01,"Other Territories","2014",0.554725370434128
2013-12-01,"Queensland","2014",0.314933805853035
2013-12-01,"South Australia","2014",0.317433075325867
2013-12-01,"Tasmania","2014",0.506240413994899
2013-12-01,"Victoria","2014",0.380104875859949
2013-12-01,"Western Australia","2014",0.31710729047466
2013-12-01,NA,"2014",0.439441728435706
2014-01-01,"Australian Capital Territory","2014",0.431623242864431
2014-01-01,"New South Wales","2014",0.305989441719619
2014-01-01,"Northern Territory","2014",0.132500479978254
2014-01-01,"Other Territories","2014",0.551108623071938
2014-01-01,"Queensland","2014",0.289758841287592
2014-01-01,"South Australia","2014",0.299880670239504
2014-01-01,"Tasmania","2014",0.461568074833615
2014-01-01,"Victoria","2014",0.375414943876504
2014-01-01,"Western Australia","2014",0.237320401937982
2014-01-01,NA,"2014",0.40139116413389
2014-02-01,"Australian Capital Territory","2014",0.405697531981062
2014-02-01,"New South Wales","2014",0.283966701171297
2014-02-01,"Northern Territory","2014",0.0898483096331591
2014-02-01,"Other Territories","2014",0.492368726400423
2014-02-01,"Queensland","2014",0.317256127999731
2014-02-01,"South Australia","2014",0.293777712571617
2014-02-01,"Tasmania","2014",0.427516481879294
2014-02-01,"Victoria","2014",0.362179968244437
2014-02-01,"Western Australia","2014",0.229369443272324
2014-02-01,NA,"2014",0.38695077967983
2014-03-01,"Australian Capital Territory","2014",0.377489753374187
2014-03-01,"New South Wales","2014",0.317719025086335
2014-03-01,"Northern Territory","2014",0.114685497526049
2014-03-01,"Other Territories","2014",0.448071606960469
2014-03-01,"Queensland","2014",0.350511852338021
2014-03-01,"South Australia","2014",0.272295019694504
2014-03-01,"Tasmania","2014",0.399489751455308
2014-03-01,"Victoria","2014",0.330431635158736
2014-03-01,"Western Australia","2014",0.197059181546861
2014-03-01,NA,"2014",0.361717241991019
2014-04-01,"Australian Capital Territory","2014",0.506160263885195
2014-04-01,"New South Wales","2014",0.341568961364049
2014-04-01,"Northern Territory","2014",0.13318501525562
2014-04-01,"Other Territories","2014",0.455015644822065
2014-04-01,"Queensland","2014",0.355473717148562
2014-04-01,"South Australia","2014",0.276366495444102
2014-04-01,"Tasmania","2014",0.413286218784351
2014-04-01,"Victoria","2014",0.322961961380093
2014-04-01,"Western Australia","2014",0.182740087367381
2014-04-01,NA,"2014",0.359026368217908
2014-05-01,"Australian Capital Territory","2014",0.44529278258257
2014-05-01,"New South Wales","2014",0.372544119797269
2014-05-01,"Northern Territory","2014",0.220085362660917
2014-05-01,"Other Territories","2014",0.491865810710084
2014-05-01,"Queensland","2014",0.320620091618051
2014-05-01,"South Australia","2014",0.31024791787871
2014-05-01,"Tasmania","2014",0.396429609973344
2014-05-01,"Victoria","2014",0.380199213718666
2014-05-01,"Western Australia","2014",0.175607004521307
2014-05-01,NA,"2014",0.356754220717493
2014-06-01,"Australian Capital Territory","2014",0.52884857615331
2014-06-01,"New South Wales","2014",0.374903124095596
2014-06-01,"Northern Territory","2014",0.183802668900506
2014-06-01,"Other Territories","2014",0.525312412611747
2014-06-01,"Queensland","2014",0.326596702975142
2014-06-01,"South Australia","2014",0.348939125665877
2014-06-01,"Tasmania","2014",0.423719697597581
2014-06-01,"Victoria","2014",0.393037189868748
2014-06-01,"Western Australia","2014",0.215073534766098
2014-06-01,NA,"2014",0.385954592984695
2014-07-01,"Australian Capital Territory","2015",0.467693105461507
2014-07-01,"New South Wales","2015",0.385696620324565
2014-07-01,"Northern Territory","2015",0.202273135879874
2014-07-01,"Other Territories","2015",0.507964829240006
2014-07-01,"Queensland","2015",0.309007578710438
2014-07-01,"South Australia","2015",0.387332650695505
2014-07-01,"Tasmania","2015",0.396190563904543
2014-07-01,"Victoria","2015",0.42031434783377
2014-07-01,"Western Australia","2015",0.260339021552548
2014-07-01,NA,"2015",0.40357307113257
2014-08-01,"Australian Capital Territory","2015",0.419238317388849
2014-08-01,"New South Wales","2015",0.366400168004195
2014-08-01,"Northern Territory","2015",0.150703406148677
2014-08-01,"Other Territories","2015",0.522749351151397
2014-08-01,"Queensland","2015",0.333332205697072
2014-08-01,"South Australia","2015",0.35946931411272
2014-08-01,"Tasmania","2015",0.424836474927288
2014-08-01,"Victoria","2015",0.413812730363659
2014-08-01,"Western Australia","2015",0.349245990003929
2014-08-01,NA,"2015",0.416743582997036
2014-09-01,"Australian Capital Territory","2015",0.469566374555883
2014-09-01,"New South Wales","2015",0.393411382637477
2014-09-01,"Northern Territory","2015",0.0833630284579501
2014-09-01,"Other Territories","2015",0.48188067157763
2014-09-01,"Queensland","2015",0.350067240728679
2014-09-01,"South Australia","2015",0.382755455057452
2014-09-01,"Tasmania","2015",0.45066459225
2014-09-01,"Victoria","2015",0.426697038755169
2014-09-01,"Western Australia","2015",0.321300085821246
2014-09-01,NA,"2015",0.408371783263207
2014-10-01,"Australian Capital Territory","2015",0.472564651476327
2014-10-01,"New South Wales","2015",0.366712091676903
2014-10-01,"Northern Territory","2015",0.104885965663984
2014-10-01,"Other Territories","2015",0.583982787366618
2014-10-01,"Queensland","2015",0.320156782323159
2014-10-01,"South Australia","2015",0.313244150274845
2014-10-01,"Tasmania","2015",0.442948036842659
2014-10-01,"Victoria","2015",0.418922480073179
2014-10-01,"Western Australia","2015",0.34269347882878
2014-10-01,NA,"2015",0.410117139503544
2014-11-01,"Australian Capital Territory","2015",0.436043817127354
2014-11-01,"New South Wales","2015",0.312318960268488
2014-11-01,"Northern Territory","2015",0.117375298187174
2014-11-01,"Other Territories","2015",0.505377525429154
2014-11-01,"Queensland","2015",0.280177580117927
2014-11-01,"South Australia","2015",0.259757638386472
2014-11-01,"Tasmania","2015",0.448351926066418
2014-11-01,"Victoria","2015",0.374531972295479
2014-11-01,"Western Australia","2015",0.329607643521027
2014-11-01,NA,"2015",0.382399317256418
2014-12-01,"Australian Capital Territory","2015",0.494777826678211
2014-12-01,"New South Wales","2015",0.34482268249575
2014-12-01,"Northern Territory","2015",0.122706766566444
2014-12-01,"Other Territories","2015",0.576792782003656
2014-12-01,"Queensland","2015",0.324325045626988
2014-12-01,"South Australia","2015",0.265866494370862
2014-12-01,"Tasmania","2015",0.421098346024518
2014-12-01,"Victoria","2015",0.399281606642941
2014-12-01,"Western Australia","2015",0.33052414336131
2014-12-01,NA,"2015",0.372888347991757
2015-01-01,"Australian Capital Territory","2015",0.556841242744709
2015-01-01,"New South Wales","2015",0.364868292732344
2015-01-01,"Northern Territory","2015",0.081281027592582
2015-01-01,"Other Territories","2015",0.506116722710889
2015-01-01,"Queensland","2015",0.382765962295251
2015-01-01,"South Australia","2015",0.255270665365725
2015-01-01,"Tasmania","2015",0.42369109156108
2015-01-01,"Victoria","2015",0.399199063444592
2015-01-01,"Western Australia","2015",0.277686038181742
2015-01-01,NA,"2015",0.382477949572585
2015-02-01,"Australian Capital Territory","2015",0.48941803843068
2015-02-01,"New South Wales","2015",0.370751654751892
2015-02-01,"Northern Territory","2015",0.145883222672773
2015-02-01,"Other Territories","2015",0.575118918515292
2015-02-01,"Queensland","2015",0.423103203788764
2015-02-01,"South Australia","2015",0.227047252803227
2015-02-01,"Tasmania","2015",0.440604952407356
2015-02-01,"Victoria","2015",0.367443999980331
2015-02-01,"Western Australia","2015",0.255415918761169
2015-02-01,NA,"2015",0.39182096832967
2015-03-01,"Australian Capital Territory","2015",0.432247298875548
2015-03-01,"New South Wales","2015",0.334551670954601
2015-03-01,"Northern Territory","2015",0.222690667140022
2015-03-01,"Other Territories","2015",0.5513487198935
2015-03-01,"Queensland","2015",0.406352014780586
2015-03-01,"South Australia","2015",0.136472292925086
2015-03-01,"Tasmania","2015",0.424393137778592
2015-03-01,"Victoria","2015",0.32144959444258
2015-03-01,"Western Australia","2015",0.231152812501178
2015-03-01,NA,"2015",0.38209012891613
2015-04-01,"Australian Capital Territory","2015",0.420580781692938
2015-04-01,"New South Wales","2015",0.326087547103846
2015-04-01,"Northern Territory","2015",0.204780331825434
2015-04-01,"Other Territories","2015",0.486681247204563
2015-04-01,"Queensland","2015",0.377685512715173
2015-04-01,"South Australia","2015",0.167415130025834
2015-04-01,"Tasmania","2015",0.405756594711791
2015-04-01,"Victoria","2015",0.338814626280595
2015-04-01,"Western Australia","2015",0.240827186605817
2015-04-01,NA,"2015",0.37790090920221
2015-05-01,"Australian Capital Territory","2015",0.440974600854543
2015-05-01,"New South Wales","2015",0.376451656905134
2015-05-01,"Northern Territory","2015",0.259889671363137
2015-05-01,"Other Territories","2015",0.511173601930276
2015-05-01,"Queensland","2015",0.395255188262374
2015-05-01,"South Australia","2015",0.208506986395801
2015-05-01,"Tasmania","2015",0.430981899590537
2015-05-01,"Victoria","2015",0.351892612530455
2015-05-01,"Western Australia","2015",0.243092179136458
2015-05-01,NA,"2015",0.384729469596001
2015-06-01,"Australian Capital Territory","2015",0.476956489698453
2015-06-01,"New South Wales","2015",0.36110931081187
2015-06-01,"Northern Territory","2015",0.286168880394627
2015-06-01,"Other Territories","2015",0.435795850494427
2015-06-01,"Queensland","2015",0.368423881413947
2015-06-01,"South Australia","2015",0.24396182391838
2015-06-01,"Tasmania","2015",0.437159381018254
2015-06-01,"Victoria","2015",0.371360170256668
2015-06-01,"Western Australia","2015",0.250216545471685
2015-06-01,NA,"2015",0.406270147513685
2015-07-01,"Australian Capital Territory","2016",0.461814817364087
2015-07-01,"New South Wales","2016",0.380634094148005
2015-07-01,"Northern Territory","2016",0.172526960517816
2015-07-01,"Other Territories","2016",0.485060288102124
2015-07-01,"Queensland","2016",0.396086584952166
2015-07-01,"South Australia","2016",0.185265881850201
2015-07-01,"Tasmania","2016",0.427459002474739
2015-07-01,"Victoria","2016",0.365088293298461
2015-07-01,"Western Australia","2016",0.283293211902696
2015-07-01,NA,"2016",0.388556180401121
2015-08-01,"Australian Capital Territory","2016",0.562609041174846
2015-08-01,"New South Wales","2016",0.417665808507314
2015-08-01,"Northern Territory","2016",0.182815856417165
2015-08-01,"Other Territories","2016",0.487269089549511
2015-08-01,"Queensland","2016",0.373023411247713
2015-08-01,"South Australia","2016",0.313378456084405
2015-08-01,"Tasmania","2016",0.474134681114858
2015-08-01,"Victoria","2016",0.386663727521453
2015-08-01,"Western Australia","2016",0.35462058039437
2015-08-01,NA,"2016",0.405595105141898
2015-09-01,"Australian Capital Territory","2016",0.580998962026596
2015-09-01,"New South Wales","2016",0.441836182028102
2015-09-01,"Northern Territory","2016",0.108027297985414
2015-09-01,"Other Territories","2016",0.549802095546832
2015-09-01,"Queensland","2016",0.376934865104641
2015-09-01,"South Australia","2016",0.227775567285851
2015-09-01,"Tasmania","2016",0.467249217247343
2015-09-01,"Victoria","2016",0.393119630660321
2015-09-01,"Western Australia","2016",0.375130510653394
2015-09-01,NA,"2016",0.414975648979267
2015-10-01,"Australian Capital Territory","2016",0.487501115652257
2015-10-01,"New South Wales","2016",0.37174436678165
2015-10-01,"Northern Territory","2016",0.103564820546873
2015-10-01,"Other Territories","2016",0.502955602216309
2015-10-01,"Queensland","2016",0.331339091136666
2015-10-01,"South Australia","2016",0.18988061263822
2015-10-01,"Tasmania","2016",0.402505790575789
2015-10-01,"Victoria","2016",0.357223568065687
2015-10-01,"Western Australia","2016",0.307139544357222
2015-10-01,NA,"2016",0.369815764127841
2015-11-01,"Australian Capital Territory","2016",0.568841724733459
2015-11-01,"New South Wales","2016",0.367091675189363
2015-11-01,"Northern Territory","2016",0.111849123379825
2015-11-01,"Other Territories","2016",0.550955920492673
2015-11-01,"Queensland","2016",0.339680143967752
2015-11-01,"South Australia","2016",0.235004842049463
2015-11-01,"Tasmania","2016",0.362403321038299
2015-11-01,"Victoria","2016",0.337661945289295
2015-11-01,"Western Australia","2016",0.27435743363574
2015-11-01,NA,"2016",0.361426531138036
2015-12-01,"Australian Capital Territory","2016",0.473196014113003
2015-12-01,"New South Wales","2016",0.399278766904461
2015-12-01,"Northern Territory","2016",0.0916258254355375
2015-12-01,"Other Territories","2016",0.466154583539901
2015-12-01,"Queensland","2016",0.345101152458864
2015-12-01,"South Australia","2016",0.227781252045246
2015-12-01,"Tasmania","2016",0.385213469905297
2015-12-01,"Victoria","2016",0.355444892682048
2015-12-01,"Western Australia","2016",0.271225803776647
2015-12-01,NA,"2016",0.341666188798677
2016-01-01,"Australian Capital Territory","2016",0.427778969148971
2016-01-01,"New South Wales","2016",0.381447521337478
2016-01-01,"Northern Territory","2016",0.20891081729065
2016-01-01,"Other Territories","2016",0.452964100582337
2016-01-01,"Queensland","2016",0.381099418126572
2016-01-01,"South Australia","2016",0.206807841949362
2016-01-01,"Tasmania","2016",0.343680577074517
2016-01-01,"Victoria","2016",0.315982239709821
2016-01-01,"Western Australia","2016",0.271044499274889
2016-01-01,NA,"2016",0.323393830470149
2016-02-01,"Australian Capital Territory","2016",0.433892712774872
2016-02-01,"New South Wales","2016",0.374338678133963
2016-02-01,"Northern Territory","2016",0.220956719162734
2016-02-01,"Other Territories","2016",0.521325150405906
2016-02-01,"Queensland","2016",0.412476735130488
2016-02-01,"South Australia","2016",0.185754785398294
2016-02-01,"Tasmania","2016",0.364176943249364
2016-02-01,"Victoria","2016",0.310478021195964
2016-02-01,"Western Australia","2016",0.29830229840554
2016-02-01,NA,"2016",0.339327246245582
2016-03-01,"Australian Capital Territory","2016",0.499395411923366
2016-03-01,"New South Wales","2016",0.350329607758663
2016-03-01,"Northern Territory","2016",0.225266223650918
2016-03-01,"Other Territories","2016",0.508660444351755
2016-03-01,"Queensland","2016",0.423460096367967
2016-03-01,"South Australia","2016",0.206453877303379
2016-03-01,"Tasmania","2016",0.319492876632376
2016-03-01,"Victoria","2016",0.285163742616849
2016-03-01,"Western Australia","2016",0.306348213047167
2016-03-01,NA,"2016",0.316831443646238
2016-04-01,"Australian Capital Territory","2016",0.43036841675703
2016-04-01,"New South Wales","2016",0.326022995895587
2016-04-01,"Northern Territory","2016",0.216046295756484
2016-04-01,"Other Territories","2016",0.463799969317591
2016-04-01,"Queensland","2016",0.40288017702556
2016-04-01,"South Australia","2016",0.17864530004123
2016-04-01,"Tasmania","2016",0.337823010288135
